"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"09/21/2007","AQS","060731002","1","4.2","ug/m3 LC","23","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"09/22/2007","AQS","060731002","1","3.2","ug/m3 LC","18","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"09/23/2007","AQS","060731002","1","3.5","ug/m3 LC","19","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"09/24/2007","AQS","060731002","1","6.3","ug/m3 LC","35","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"09/26/2007","AQS","060731002","1","11.2","ug/m3 LC","55","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"09/27/2007","AQS","060731002","1","12.9","ug/m3 LC","58","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"09/28/2007","AQS","060731002","1","7.7","ug/m3 LC","43","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"09/29/2007","AQS","060731002","1","7.3","ug/m3 LC","41","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"09/30/2007","AQS","060731002","1","9.1","ug/m3 LC","51","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"10/01/2007","AQS","060731002","1","10.1","ug/m3 LC","53","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"10/02/2007","AQS","060731002","1","9.9","ug/m3 LC","52","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"10/03/2007","AQS","060731002","1","9.7","ug/m3 LC","52","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"10/04/2007","AQS","060731002","1","10.3","ug/m3 LC","53","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"10/05/2007","AQS","060731002","1","7.7","ug/m3 LC","43","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"10/06/2007","AQS","060731002","1","8.1","ug/m3 LC","45","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"10/07/2007","AQS","060731002","1","5","ug/m3 LC","28","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"10/08/2007","AQS","060731002","1","6.2","ug/m3 LC","34","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"10/09/2007","AQS","060731002","1","8.6","ug/m3 LC","48","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"10/10/2007","AQS","060731002","1","6.6","ug/m3 LC","37","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"10/11/2007","AQS","060731002","1","6.7","ug/m3 LC","37","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"10/12/2007","AQS","060731002","1","5.7","ug/m3 LC","32","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"10/13/2007","AQS","060731002","1","4.9","ug/m3 LC","27","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"10/14/2007","AQS","060731002","1","10.8","ug/m3 LC","54","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"10/15/2007","AQS","060731002","1","12.7","ug/m3 LC","58","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"10/16/2007","AQS","060731002","1","7","ug/m3 LC","39","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"10/17/2007","AQS","060731002","1","4.9","ug/m3 LC","27","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"10/18/2007","AQS","060731002","1","8.2","ug/m3 LC","46","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"10/19/2007","AQS","060731002","1","14.5","ug/m3 LC","61","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"10/20/2007","AQS","060731002","1","13.4","ug/m3 LC","59","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"10/21/2007","AQS","060731002","1","8.8","ug/m3 LC","49","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"10/22/2007","AQS","060731002","1","124","ug/m3 LC","199","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"10/23/2007","AQS","060731002","1","126.2","ug/m3 LC","202","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"10/24/2007","AQS","060731002","1","39.3","ug/m3 LC","110","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"10/25/2007","AQS","060731002","1","36.1","ug/m3 LC","102","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"10/26/2007","AQS","060731002","1","37.6","ug/m3 LC","106","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"10/27/2007","AQS","060731002","1","37.7","ug/m3 LC","106","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"10/28/2007","AQS","060731002","1","52.7","ug/m3 LC","143","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"10/29/2007","AQS","060731002","1","18.4","ug/m3 LC","68","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"10/30/2007","AQS","060731002","1","11.5","ug/m3 LC","55","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"10/31/2007","AQS","060731002","1","15.9","ug/m3 LC","64","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"11/01/2007","AQS","060731002","1","32.6","ug/m3 LC","95","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"11/02/2007","AQS","060731002","1","43.5","ug/m3 LC","121","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"11/03/2007","AQS","060731002","1","28.1","ug/m3 LC","86","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"11/04/2007","AQS","060731002","1","28.1","ug/m3 LC","86","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"11/05/2007","AQS","060731002","1","36.4","ug/m3 LC","103","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"11/06/2007","AQS","060731002","1","48.5","ug/m3 LC","133","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"11/08/2007","AQS","060731002","1","29.5","ug/m3 LC","89","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"11/09/2007","AQS","060731002","1","17.7","ug/m3 LC","67","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"11/10/2007","AQS","060731002","1","10.7","ug/m3 LC","54","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"11/11/2007","AQS","060731002","1","10.3","ug/m3 LC","53","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"11/12/2007","AQS","060731002","1","9.6","ug/m3 LC","52","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"11/13/2007","AQS","060731002","1","9.9","ug/m3 LC","52","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"11/14/2007","AQS","060731002","1","10.3","ug/m3 LC","53","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"11/15/2007","AQS","060731002","1","10.8","ug/m3 LC","54","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"11/16/2007","AQS","060731002","1","21.2","ug/m3 LC","74","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"11/17/2007","AQS","060731002","1","29.8","ug/m3 LC","90","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"11/18/2007","AQS","060731002","1","30.7","ug/m3 LC","91","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"11/19/2007","AQS","060731002","1","30.5","ug/m3 LC","91","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"11/20/2007","AQS","060731002","1","33.8","ug/m3 LC","97","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"11/21/2007","AQS","060731002","1","28.6","ug/m3 LC","87","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"11/22/2007","AQS","060731002","1","17.7","ug/m3 LC","67","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"11/23/2007","AQS","060731002","1","17.8","ug/m3 LC","67","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"11/24/2007","AQS","060731002","1","11.3","ug/m3 LC","55","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"11/25/2007","AQS","060731002","1","12.5","ug/m3 LC","57","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"11/26/2007","AQS","060731002","1","12.3","ug/m3 LC","57","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"11/27/2007","AQS","060731002","1","12.6","ug/m3 LC","58","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"11/29/2007","AQS","060731002","1","11.3","ug/m3 LC","55","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"11/30/2007","AQS","060731002","1","3.5","ug/m3 LC","19","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"12/01/2007","AQS","060731002","1","12.2","ug/m3 LC","57","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"12/02/2007","AQS","060731002","1","13.5","ug/m3 LC","59","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"12/03/2007","AQS","060731002","1","14.8","ug/m3 LC","62","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"12/04/2007","AQS","060731002","1","16","ug/m3 LC","64","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"12/05/2007","AQS","060731002","1","14.9","ug/m3 LC","62","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"12/06/2007","AQS","060731002","1","12.4","ug/m3 LC","57","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"12/07/2007","AQS","060731002","1","3.6","ug/m3 LC","20","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"12/08/2007","AQS","060731002","1","4.6","ug/m3 LC","26","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"12/09/2007","AQS","060731002","1","7.7","ug/m3 LC","43","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"12/10/2007","AQS","060731002","1","13.7","ug/m3 LC","60","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"12/11/2007","AQS","060731002","1","5.7","ug/m3 LC","32","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"12/12/2007","AQS","060731002","1","9.8","ug/m3 LC","52","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"12/13/2007","AQS","060731002","1","14.5","ug/m3 LC","61","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"12/14/2007","AQS","060731002","1","28","ug/m3 LC","86","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"12/15/2007","AQS","060731002","1","27.1","ug/m3 LC","85","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"12/16/2007","AQS","060731002","1","30.5","ug/m3 LC","91","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"12/17/2007","AQS","060731002","1","27.1","ug/m3 LC","85","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"12/18/2007","AQS","060731002","1","18.5","ug/m3 LC","69","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"12/19/2007","AQS","060731002","1","5.3","ug/m3 LC","29","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"12/21/2007","AQS","060731002","1","9.1","ug/m3 LC","51","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"12/22/2007","AQS","060731002","1","21.4","ug/m3 LC","74","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"12/23/2007","AQS","060731002","1","22.9","ug/m3 LC","77","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"12/24/2007","AQS","060731002","1","32.2","ug/m3 LC","94","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"12/25/2007","AQS","060731002","1","36.4","ug/m3 LC","103","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"12/26/2007","AQS","060731002","1","12.8","ug/m3 LC","58","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"12/27/2007","AQS","060731002","1","10.7","ug/m3 LC","54","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"12/28/2007","AQS","060731002","1","9.7","ug/m3 LC","52","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"12/29/2007","AQS","060731002","1","31.8","ug/m3 LC","93","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"12/30/2007","AQS","060731002","1","34.4","ug/m3 LC","98","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"12/31/2007","AQS","060731002","1","31.3","ug/m3 LC","92","Escondido","1","100.0000","88101","PM2.5 - Local Conditions","120","Andersen RAAS2.5-300 PM2.5 SEQ w/WINS","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"01/06/2007","AQS","060731002","5","17","ug/m3 LC","66","Escondido","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"01/11/2007","AQS","060731002","5","11","ug/m3 LC","55","Escondido","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
"01/18/2007","AQS","060731002","5","20","ug/m3 LC","71","Escondido","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","810","Met One SASS/SuperSASS Teflon","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","33.127769000864","-117.075086"
